Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
1998,ID,Full-Service Providers,348912.00,260714.00,232827.00,NA,12315.00,854768.00
1998,IL,Full-Service Providers,3908389.00,3084902.00,2199024.00,NA,599535.00,9791850.00
1998,IN,Full-Service Providers,1916150.00,1176945.00,1770454.00,NA,50012.00,4913561.00
1998,KS,Full-Service Providers,905477.00,765979.00,435488.00,NA,37677.00,2144621.00
1998,KY,Full-Service Providers,1215925.00,674870.00,1115024.00,NA,149025.00,3154844.00
1998,LA,Full-Service Providers,1888787.00,1132353.00,1287517.00,NA,180928.00,4489585.00
1998,MA,Full-Service Providers,1736822.00,2003096.00,835393.00,NA,83926.00,4659237.00
1998,MD,Full-Service Providers,1890066.00,1655857.00,428671.00,NA,70429.00,4045023.00
1998,ME,Full-Service Providers,467255.00,343348.00,305625.00,NA,14937.00,1131165.00
1998,MI,Full-Service Providers,2584189.00,2641974.00,1809150.00,NA,93997.00,7129310.00
1998,MN,Full-Service Providers,1272958.00,655859.00,1256619.00,NA,53610.00,3239046.00
1998,MO,Full-Service Providers,2001368.00,1430204.00,699275.00,NA,64021.00,4194868.00
1998,MS,Full-Service Providers,1151597.00,713214.00,615521.00,NA,62411.00,2542743.00
1998,MT,Full-Service Providers,241910.00,194599.00,204420.00,NA,20354.00,661283.00
1998,NC,Full-Service Providers,3434239.00,2137094.00,1619571.00,NA,141521.00,7332425.00
1998,ND,Full-Service Providers,212255.00,143037.00,94116.00,NA,19453.00,468861.00
1998,NE,Full-Service Providers,526826.00,359197.00,248765.00,NA,92477.00,1227265.00
1998,NH,Full-Service Providers,471162.00,387569.00,227582.00,NA,17470.00,1103783.00
1998,NJ,Full-Service Providers,2642039.00,3140760.00,1058844.00,NA,90371.00,6932014.00
1998,NM,Full-Service Providers,410736.00,444793.00,276803.00,NA,100417.00,1232749.00
1998,NV,Full-Service Providers,558188.00,367665.00,480459.00,NA,35694.00,1442006.00
1998,NY,Full-Service Providers,5496462.00,6184348.00,1241359.00,NA,1121203.00,14043372.00
1998,OH,Full-Service Providers,3874682.00,2949523.00,3142188.00,NA,231232.00,10197625.00
1998,OK,Full-Service Providers,1281560.00,704635.00,481099.00,NA,134397.00,2601691.00
1998,OR,Full-Service Providers,1018992.00,705480.00,457220.00,NA,27598.00,2209290.00
1998,PA,Full-Service Providers,4105747.00,2989255.00,2675907.00,NA,152296.00,9923205.00
1998,RI,Full-Service Providers,275050.00,252957.00,109429.00,NA,20390.00,657826.00
1998,SC,Full-Service Providers,1766700.00,1021426.00,1165190.00,NA,55160.00,4008476.00
1998,SD,Full-Service Providers,240048.00,149689.00,82959.00,NA,16698.00,489394.00
1998,TN,Full-Service Providers,2237736.00,1559611.00,1269146.00,NA,88879.00,5155372.00
1998,TX,Full-Service Providers,8448240.00,5074233.00,4046789.00,NA,917218.00,18486480.00
1998,UT,Full-Service Providers,393891.00,382900.00,259440.00,NA,32581.00,1068812.00
1998,VA,Full-Service Providers,2607610.00,1468599.00,764004.00,NA,483502.00,5323715.00
1998,VT,Full-Service Providers,226627.00,180776.00,111532.00,NA,8160.00,527095.00
1998,WA,Full-Service Providers,1577059.00,1069899.00,890905.00,NA,131774.00,3669637.00
1998,WI,Full-Service Providers,1368985.00,950933.00,1004077.00,NA,51966.00,3375961.00
1998,WV,Full-Service Providers,569797.00,344926.00,421628.00,NA,8389.00,1344740.00
1998,WY,Full-Service Providers,126403.00,130836.00,235229.00,NA,9673.00,502141.00
1998,US,Full-Service Providers,93164026.00,71769003.00,46549669.00,NA,6863447.00,218346145.00
1998,CA,Restructured Retail Service Providers,34181.00,506799.00,124771.00,NA,0.00,665751.00
1998,ID,Restructured Retail Service Providers,0.00,0.00,35867.00,NA,0.00,35867.00
1998,IL,Restructured Retail Service Providers,1823.00,8272.00,15500.00,NA,0.00,25596.00
1998,MO,Restructured Retail Service Providers,0.00,1806.00,0.00,NA,0.00,1806.00
1998,MT,Restructured Retail Service Providers,0.00,0.00,16633.00,NA,0.00,16633.00
1998,NH,Restructured Retail Service Providers,1404.00,1656.00,454.00,NA,0.00,3513.00
1998,NY,Restructured Retail Service Providers,26729.00,191284.00,5783.00,NA,0.00,223796.00
1998,OR,Restructured Retail Service Providers,2684.00,16408.00,70337.00,NA,0.00,89429.00
1998,PA,Restructured Retail Service Providers,129249.00,78431.00,59368.00,NA,0.00,267047.00
1998,RI,Restructured Retail Service Providers,34.00,0.00,846.00,NA,0.00,879.00
1998,WA,Restructured Retail Service Providers,0.00,1028.00,170643.00,NA,0.00,171671.00
1998,US,Restructured Retail Service Providers,196103.00,805683.00,500203.00,NA,0.00,1501989.00
1998,CA,Energy-Only Providers,34181.00,506799.00,124771.00,NA,0.00,665751.00
1998,ID,Energy-Only Providers,0.00,0.00,35867.00,NA,0.00,35867.00
1998,IL,Energy-Only Providers,1823.00,8272.00,15500.00,NA,0.00,25596.00
1998,MO,Energy-Only Providers,0.00,1806.00,0.00,NA,0.00,1806.00
1998,MT,Energy-Only Providers,0.00,0.00,16633.00,NA,0.00,16633.00
1998,NH,Energy-Only Providers,1404.00,1656.00,454.00,NA,0.00,3513.00
1998,NY,Energy-Only Providers,26729.00,191284.00,5783.00,NA,0.00,223796.00
1998,OR,Energy-Only Providers,2684.00,16408.00,70337.00,NA,0.00,89429.00
1998,PA,Energy-Only Providers,129249.00,78431.00,59368.00,NA,0.00,267047.00
1998,RI,Energy-Only Providers,34.00,0.00,846.00,NA,0.00,879.00
1998,WA,Energy-Only Providers,0.00,1028.00,170643.00,NA,0.00,171671.00
1998,US,Energy-Only Providers,196103.00,805683.00,500203.00,NA,0.00,1501989.00
1997,AK,Total Electric Industry,197457.00,207316.00,56544.00,NA,26303.00,487620.00
1997,AL,Total Electric Industry,1678848.00,1040399.00,1209020.00,NA,41800.00,3970067.00
1997,AR,Total Electric Industry,1013121.00,515191.00,695212.00,NA,42175.00,2265699.00
1997,AZ,Total Electric Industry,1824015.00,1393539.00,669313.00,NA,132340.00,4019207.00
1997,CA,Total Electric Industry,8405390.00,8343145.00,4311653.00,NA,690468.00,21750656.00
1997,CO,Total Electric Industry,909554.00,841738.00,440787.00,NA,72876.00,2264955.00
1997,CT,Total Electric Industry,1317517.00,1159309.00,459264.00,NA,54548.00,2990638.00
1997,DC,Total Electric Industry,122281.00,588782.00,11608.00,NA,23941.00,746612.00
1997,DE,Total Electric Industry,300412.00,220598.00,180396.00,NA,6954.00,708360.00
1997,FL,Total Electric Industry,7097264.00,4190544.00,919989.00,NA,380317.00,12588114.00
1997,GA,Total Electric Industry,2851715.00,2147277.00,1402076.00,NA,114191.00,6515259.00
1997,HI,Total Electric Industry,394850.00,368823.00,397999.00,NA,7515.00,1169187.00
1997,IA,Total Electric Industry,958105.00,502269.00,614212.00,NA,82177.00,2156763.00
1997,ID,Total Electric Industry,341283.00,248822.00,268690.00,NA,14784.00,873579.00
1997,IL,Total Electric Industry,3887862.00,3025001.00,2263582.00,NA,594676.00,9771121.00
1997,IN,Total Electric Industry,1843647.00,1117621.00,1701213.00,NA,50288.00,4712769.00
1997,KS,Total Electric Industry,837270.00,738643.00,422656.00,NA,36948.00,2035517.00
1997,KY,Total Electric Industry,1172122.00,644357.00,1138070.00,NA,142516.00,3097065.00
1997,LA,Total Electric Industry,1811325.00,1133517.00,1426321.00,NA,173007.00,4544170.00
1997,MA,Total Electric Industry,1886626.00,2144521.00,881569.00,NA,90072.00,5002789.00
1997,MD,Total Electric Industry,1826737.00,1606842.00,426038.00,NA,68758.00,3928375.00
1997,ME,Total Electric Industry,466370.00,340680.00,315089.00,NA,14743.00,1136882.00
1997,MI,Total Electric Industry,2461915.00,2539696.00,1760605.00,NA,89653.00,6851869.00
1997,MN,Total Electric Industry,1234992.00,631658.00,1200868.00,NA,53465.00,3120983.00
1997,MO,Total Electric Industry,1884991.00,1372667.00,680747.00,NA,66661.00,4005066.00
1997,MS,Total Electric Industry,1040393.00,666164.00,602758.00,NA,59791.00,2369106.00
1997,MT,Total Electric Industry,243551.00,190854.00,165875.00,NA,18961.00,619241.00
1997,NC,Total Electric Industry,3262701.00,2018399.00,1654506.00,NA,132614.00,7068220.00
1997,ND,Total Electric Industry,215606.00,141482.00,90899.00,NA,20039.00,468026.00
1997,NE,Total Electric Industry,509951.00,354896.00,237714.00,NA,93766.00,1196327.00
1997,NH,Total Electric Industry,462136.00,371059.00,213310.00,NA,17812.00,1064317.00
1997,NJ,Total Electric Industry,2693102.00,3079386.00,1084250.00,NA,92938.00,6949676.00
1997,NM,Total Electric Industry,401723.00,430683.00,273248.00,NA,86306.00,1191960.00
1997,NV,Total Electric Industry,527934.00,344216.00,449695.00,NA,35612.00,1357457.00
1997,NY,Total Electric Industry,5656470.00,6577455.00,1314146.00,NA,1134333.00,14682403.00
1997,OH,Total Electric Industry,3764614.00,2788990.00,3075576.00,NA,282133.00,9911313.00
1997,OK,Total Electric Industry,1151872.00,673038.00,464983.00,NA,119972.00,2409865.00
1997,OR,Total Electric Industry,956224.00,697959.00,557124.00,NA,28357.00,2239664.00
1997,PA,Total Electric Industry,4232598.00,3020764.00,2827184.00,NA,152699.00,10233244.00
1997,RI,Total Electric Industry,301306.00,279304.00,117940.00,NA,21527.00,720078.00
1997,SC,Total Electric Industry,1622819.00,936873.00,1160461.00,NA,50745.00,3770898.00
1997,SD,Total Electric Industry,239116.00,146362.00,81413.00,NA,16484.00,483375.00
1997,TN,Total Electric Industry,2010823.00,1461914.00,1055916.00,NA,86219.00,4614872.00
1997,TX,Total Electric Industry,7904554.00,4852372.00,4070966.00,NA,848003.00,17675895.00
1997,UT,Total Electric Industry,389887.00,370009.00,259089.00,NA,35394.00,1054379.00
1997,VA,Total Electric Industry,2628143.00,1486605.00,770461.00,NA,480533.00,5365742.00
1997,VT,Total Electric Industry,228142.00,172987.00,116158.00,NA,8069.00,525356.00
1997,WA,Total Electric Industry,1572222.00,1035890.00,928990.00,NA,147217.00,3684319.00
1997,WI,Total Electric Industry,1272627.00,880613.00,932950.00,NA,50849.00,3137039.00
1997,WV,Total Electric Industry,564833.00,329384.00,414814.00,NA,8370.00,1317401.00
1997,WY,Total Electric Industry,124929.00,126195.00,249548.00,NA,10181.00,510853.00
1997,US,Total Electric Industry,90703945.00,70496807.00,47023495.00,NA,7110100.00,215334347.00
1997,AK,Full-Service Providers,197457.00,207316.00,56544.00,NA,26303.00,487620.00
1997,AL,Full-Service Providers,1678848.00,1040399.00,1209020.00,NA,41800.00,3970067.00
1997,AR,Full-Service Providers,1013121.00,515191.00,695212.00,NA,42175.00,2265699.00
1997,AZ,Full-Service Providers,1824015.00,1393539.00,669313.00,NA,132340.00,4019207.00
1997,CA,Full-Service Providers,8405390.00,8342850.00,4311653.00,NA,690468.00,21750361.00
1997,CO,Full-Service Providers,909554.00,841738.00,440787.00,NA,72876.00,2264955.00
1997,CT,Full-Service Providers,1317517.00,1159309.00,459264.00,NA,54548.00,2990638.00
1997,DC,Full-Service Providers,122281.00,588782.00,11608.00,NA,23941.00,746612.00
1997,DE,Full-Service Providers,300412.00,220598.00,180396.00,NA,6954.00,708360.00
1997,FL,Full-Service Providers,7097264.00,4190544.00,919989.00,NA,380317.00,12588114.00
1997,GA,Full-Service Providers,2851715.00,2147277.00,1402076.00,NA,114191.00,6515259.00
1997,HI,Full-Service Providers,394850.00,368823.00,397999.00,NA,7515.00,1169187.00
1997,IA,Full-Service Providers,958105.00,502269.00,614212.00,NA,82177.00,2156763.00
1997,ID,Full-Service Providers,341283.00,248822.00,216208.00,NA,14784.00,821097.00
1997,IL,Full-Service Providers,3886314.00,3023142.00,2242664.00,NA,594676.00,9746796.00
1997,IN,Full-Service Providers,1843647.00,1117621.00,1701213.00,NA,50288.00,4712769.00
1997,KS,Full-Service Providers,837270.00,738643.00,422656.00,NA,36948.00,2035517.00
1997,KY,Full-Service Providers,1172122.00,644357.00,1138070.00,NA,142516.00,3097065.00
1997,LA,Full-Service Providers,1811325.00,1133517.00,1426321.00,NA,173007.00,4544170.00
1997,MA,Full-Service Providers,1886309.00,2144521.00,871660.00,NA,90072.00,4992562.00
1997,MD,Full-Service Providers,1826737.00,1606842.00,426038.00,NA,68758.00,3928375.00
1997,ME,Full-Service Providers,466370.00,340680.00,315089.00,NA,14743.00,1136882.00
1997,MI,Full-Service Providers,2461915.00,2539696.00,1760605.00,NA,89653.00,6851869.00
1997,MN,Full-Service Providers,1234992.00,631658.00,1200868.00,NA,53465.00,3120983.00
1997,MO,Full-Service Providers,1884991.00,1369722.00,680747.00,NA,66661.00,4002121.00
1997,MS,Full-Service Providers,1040393.00,666164.00,602758.00,NA,59791.00,2369106.00
1997,MT,Full-Service Providers,243551.00,190854.00,165875.00,NA,18961.00,619241.00
1997,NC,Full-Service Providers,3262701.00,2018399.00,1654506.00,NA,132614.00,7068220.00
1997,ND,Full-Service Providers,215606.00,141482.00,90899.00,NA,20039.00,468026.00
1997,NE,Full-Service Providers,509951.00,354896.00,237714.00,NA,93766.00,1196327.00
1997,NH,Full-Service Providers,460360.00,368654.00,211807.00,NA,17812.00,1058633.00
1997,NJ,Full-Service Providers,2693102.00,3079386.00,1084250.00,NA,92938.00,6949676.00
1997,NM,Full-Service Providers,401723.00,430683.00,273248.00,NA,86306.00,1191960.00
1997,NV,Full-Service Providers,527934.00,344216.00,449695.00,NA,35612.00,1357457.00
1997,NY,Full-Service Providers,5656407.00,6577134.00,1314023.00,NA,1134333.00,14681897.00
1997,OH,Full-Service Providers,3764614.00,2788990.00,3075576.00,NA,282133.00,9911313.00
1997,OK,Full-Service Providers,1151872.00,673038.00,464983.00,NA,119972.00,2409865.00
1997,OR,Full-Service Providers,956224.00,697915.00,514138.00,NA,28357.00,2196634.00
1997,PA,Full-Service Providers,4226733.00,3018794.00,2822400.00,NA,152699.00,10220626.00
1997,RI,Full-Service Providers,301306.00,275861.00,117674.00,NA,21527.00,716368.00
1997,SC,Full-Service Providers,1622819.00,936873.00,1160461.00,NA,50745.00,3770898.00
1997,SD,Full-Service Providers,239116.00,146362.00,81413.00,NA,16484.00,483375.00
1997,TN,Full-Service Providers,2010823.00,1461914.00,1055916.00,NA,86219.00,4614872.00
1997,TX,Full-Service Providers,7904554.00,4852372.00,4070966.00,NA,848003.00,17675895.00
1997,UT,Full-Service Providers,389887.00,370009.00,259089.00,NA,35394.00,1054379.00
1997,VA,Full-Service Providers,2628143.00,1486605.00,770461.00,NA,480533.00,5365742.00
1997,VT,Full-Service Providers,228142.00,172987.00,116158.00,NA,8069.00,525356.00
1997,WA,Full-Service Providers,1572222.00,1034560.00,810843.00,NA,147217.00,3564842.00
1997,WI,Full-Service Providers,1272627.00,880613.00,932950.00,NA,50849.00,3137039.00
1997,WV,Full-Service Providers,564833.00,329384.00,414814.00,NA,8370.00,1317401.00
1997,WY,Full-Service Providers,124929.00,126195.00,249548.00,NA,10181.00,510853.00
1997,US,Full-Service Providers,90694376.00,70482196.00,46772377.00,NA,7110100.00,215059049.00
1997,CA,Restructured Retail Service Providers,0.00,295.00,0.00,NA,0.00,295.00
1997,ID,Restructured Retail Service Providers,0.00,0.00,52482.00,NA,0.00,52482.00
1997,IL,Restructured Retail Service Providers,1548.00,1859.00,20918.00,NA,0.00,24325.00
1997,MA,Restructured Retail Service Providers,317.00,0.00,9909.00,NA,0.00,10227.00
1997,MO,Restructured Retail Service Providers,0.00,2945.00,0.00,NA,0.00,2945.00
1997,NH,Restructured Retail Service Providers,1776.00,2405.00,1503.00,NA,0.00,5684.00
1997,NY,Restructured Retail Service Providers,63.00,321.00,123.00,NA,0.00,506.00
1997,OR,Restructured Retail Service Providers,0.00,44.00,42986.00,NA,0.00,43030.00
1997,PA,Restructured Retail Service Providers,5865.00,1970.00,4784.00,NA,0.00,12618.00
1997,RI,Restructured Retail Service Providers,0.00,3443.00,266.00,NA,0.00,3710.00
1997,WA,Restructured Retail Service Providers,0.00,1330.00,118147.00,NA,0.00,119477.00
1997,US,Restructured Retail Service Providers,9569.00,14611.00,251118.00,NA,0.00,275298.00
1997,CA,Energy-Only Providers,0.00,295.00,0.00,NA,0.00,295.00
1997,ID,Energy-Only Providers,0.00,0.00,52482.00,NA,0.00,52482.00
1997,IL,Energy-Only Providers,1548.00,1859.00,20918.00,NA,0.00,24325.00
1997,MA,Energy-Only Providers,317.00,0.00,9909.00,NA,0.00,10227.00
1997,MO,Energy-Only Providers,0.00,2945.00,0.00,NA,0.00,2945.00
1997,NH,Energy-Only Providers,1776.00,2405.00,1503.00,NA,0.00,5684.00
1997,NY,Energy-Only Providers,63.00,321.00,123.00,NA,0.00,506.00
1997,OR,Energy-Only Providers,0.00,44.00,42986.00,NA,0.00,43030.00
1997,PA,Energy-Only Providers,5865.00,1970.00,4784.00,NA,0.00,12618.00
1997,RI,Energy-Only Providers,0.00,3443.00,266.00,NA,0.00,3710.00
1997,WA,Energy-Only Providers,0.00,1330.00,118147.00,NA,0.00,119477.00
1997,US,Energy-Only Providers,9569.00,14611.00,251118.00,NA,0.00,275298.00
1996,,Total Electric Industry,2000.00,2000.00,151000.00,NA,0.00,154000.00
1996,AK,Total Electric Industry,200660.00,215454.00,49458.00,NA,23917.00,489489.00
1996,AL,Total Electric Industry,1700370.00,864635.00,1305779.00,NA,42319.00,3913103.00
1996,AR,Total Electric Industry,1005260.00,501526.00,676102.00,NA,40824.00,2223712.00
1996,AZ,Total Electric Industry,1766643.00,1375122.00,663797.00,NA,124017.00,3929579.00
1996,CA,Total Electric Industry,8088023.00,8198688.00,4017816.00,NA,363782.00,20668309.00
1996,CO,Total Electric Industry,889175.00,844125.00,432317.00,NA,78143.00,2243760.00
1996,CT,Total Electric Industry,1318628.00,1149419.00,465734.00,NA,53641.00,2987422.00
1996,DC,Total Electric Industry,125402.00,584745.00,10966.00,NA,23455.00,744568.00
1996,DE,Total Electric Industry,293421.00,203891.00,159160.00,NA,7139.00,663611.00
1996,FL,Total Electric Industry,7059880.00,4042818.00,878978.00,NA,361784.00,12343460.00
1996,GA,Total Electric Industry,2891749.00,2089009.00,1422800.00,NA,110134.00,6513692.00
1996,HI,Total Electric Industry,381535.00,358572.00,389510.00,NA,7427.00,1137044.00
1996,IA,Total Electric Industry,941861.00,478953.00,577862.00,NA,79823.00,2078499.00
1996,ID,Total Electric Industry,343840.00,250727.00,224182.00,NA,16654.00,835403.00
1996,IL,Total Electric Industry,3881830.00,2983729.00,2203795.00,NA,585927.00,9655281.00
1996,IN,Total Electric Industry,1819330.00,1085973.00,1695764.00,NA,50153.00,4651220.00
1996,KS,Total Electric Industry,838552.00,733479.00,433985.00,NA,34825.00,2040841.00
1996,KY,Total Electric Industry,1185005.00,552848.00,1222332.00,NA,143318.00,3103503.00
1996,LA,Total Electric Industry,1835617.00,1133589.00,1405372.00,NA,194048.00,4568626.00
1996,MA,Total Electric Industry,1828592.00,2021904.00,850426.00,NA,88252.00,4789174.00
1996,MD,Total Electric Industry,1898474.00,1580253.00,419405.00,NA,68003.00,3966135.00
1996,ME,Total Electric Industry,462928.00,332504.00,298641.00,NA,14674.00,1108747.00
1996,MI,Total Electric Industry,2448299.00,2543091.00,1750987.00,NA,93570.00,6835947.00
1996,MN,Total Electric Industry,1223071.00,621099.00,1148478.00,NA,53358.00,3046006.00
1996,MO,Total Electric Industry,1872810.00,1359625.00,662102.00,NA,67358.00,3961895.00
1996,MS,Total Electric Industry,1054159.00,560770.00,707230.00,NA,60911.00,2383070.00
1996,MT,Total Electric Industry,243341.00,181896.00,207819.00,NA,19553.00,652609.00
1996,NC,Total Electric Industry,3348297.00,1959078.00,1633757.00,NA,133419.00,7074551.00
1996,ND,Total Electric Industry,223030.00,144338.00,81426.00,NA,20703.00,469497.00
1996,NE,Total Electric Industry,486974.00,344612.00,227706.00,NA,83788.00,1143080.00
1996,NH,Total Electric Industry,460727.00,366644.00,213835.00,NA,16945.00,1058151.00
1996,NJ,Total Electric Industry,2713991.00,3111470.00,1109074.00,NA,91879.00,7026414.00
1996,NM,Total Electric Industry,386373.00,420066.00,257587.00,NA,96567.00,1160593.00
1996,NV,Total Electric Industry,519274.00,340491.00,444851.00,NA,37496.00,1342112.00
1996,NY,Total Electric Industry,5654401.00,6389811.00,1459358.00,NA,1129922.00,14633492.00
1996,OH,Total Electric Industry,3831178.00,2777827.00,3086447.00,NA,287775.00,9983227.00
1996,OK,Total Electric Industry,1160217.00,670158.00,459081.00,NA,115524.00,2404980.00
1996,OR,Total Electric Industry,984324.00,688950.00,538927.00,NA,40658.00,2252859.00
1996,PA,Total Electric Industry,4247796.00,2952313.00,2799681.00,NA,155210.00,10155000.00
1996,RI,Total Electric Industry,292848.00,264499.00,115005.00,NA,19547.00,691899.00
1996,SC,Total Electric Industry,1688342.00,927659.00,1134724.00,NA,50871.00,3801596.00
1996,SD,Total Electric Industry,239968.00,143082.00,79452.00,NA,15869.00,478371.00
1996,TN,Total Electric Industry,2078304.00,368649.00,2067419.00,NA,79336.00,4593708.00
1996,TX,Total Electric Industry,7739870.00,4756418.00,3841763.00,NA,812653.00,17150704.00
1996,UT,Total Electric Industry,381360.00,348782.00,283251.00,NA,35862.00,1049255.00
1996,VA,Total Electric Industry,2632866.00,1450684.00,758728.00,NA,491910.00,5334188.00
1996,VT,Total Electric Industry,220572.00,167240.00,116547.00,NA,6159.00,510518.00
1996,WA,Total Electric Industry,1611706.00,1047268.00,863254.00,NA,142413.00,3664641.00
1996,WI,Total Electric Industry,1284813.00,875851.00,872553.00,NA,51226.00,3084443.00
1996,WV,Total Electric Industry,591591.00,339044.00,422723.00,NA,8668.00,1362026.00
1996,WY,Total Electric Industry,123879.00,123260.00,237481.00,NA,9944.00,494564.00
1996,US,Total Electric Industry,90503156.00,67828638.00,47536427.00,NA,6741353.00,212608574.00
1996,AK,Full-Service Providers,200660.00,215454.00,49458.00,NA,23917.00,489489.00
1996,AL,Full-Service Providers,1700370.00,864635.00,1305779.00,NA,42319.00,3913103.00
1996,AR,Full-Service Providers,1005260.00,501526.00,676102.00,NA,40824.00,2223712.00
1996,AZ,Full-Service Providers,1766643.00,1375122.00,663797.00,NA,124017.00,3929579.00
1996,CA,Full-Service Providers,8088023.00,8198688.00,4017816.00,NA,363782.00,20668309.00
1996,CO,Full-Service Providers,889175.00,844125.00,432317.00,NA,78143.00,2243760.00
1996,CT,Full-Service Providers,1318628.00,1149419.00,465734.00,NA,53641.00,2987422.00
1996,DC,Full-Service Providers,125402.00,584745.00,10966.00,NA,23455.00,744568.00
1996,DE,Full-Service Providers,293421.00,203891.00,159160.00,NA,7139.00,663611.00
1996,FL,Full-Service Providers,7059880.00,4042818.00,878978.00,NA,361784.00,12343460.00
1996,GA,Full-Service Providers,2891749.00,2089009.00,1422800.00,NA,110134.00,6513692.00
1996,HI,Full-Service Providers,381535.00,358572.00,389510.00,NA,7427.00,1137044.00
1996,IA,Full-Service Providers,941861.00,478953.00,577862.00,NA,79823.00,2078499.00
1996,ID,Full-Service Providers,343840.00,250727.00,224182.00,NA,16654.00,835403.00
1996,IL,Full-Service Providers,3881830.00,2983729.00,2203795.00,NA,585927.00,9655281.00
1996,IN,Full-Service Providers,1819330.00,1085973.00,1695764.00,NA,50153.00,4651220.00
1996,KS,Full-Service Providers,838552.00,733479.00,433985.00,NA,34825.00,2040841.00
1996,KY,Full-Service Providers,1185005.00,552848.00,1222332.00,NA,143318.00,3103503.00
1996,LA,Full-Service Providers,1835617.00,1133589.00,1405372.00,NA,194048.00,4568626.00
1996,MA,Full-Service Providers,1828592.00,2021904.00,850426.00,NA,88252.00,4789174.00
1996,MD,Full-Service Providers,1898474.00,1580253.00,419405.00,NA,68003.00,3966135.00
1996,ME,Full-Service Providers,462928.00,332504.00,298641.00,NA,14674.00,1108747.00
1996,MI,Full-Service Providers,2448299.00,2543091.00,1750987.00,NA,93570.00,6835947.00
1996,MN,Full-Service Providers,1223071.00,621099.00,1148478.00,NA,53358.00,3046006.00
1996,MO,Full-Service Providers,1872810.00,1359625.00,662102.00,NA,67358.00,3961895.00
1996,MS,Full-Service Providers,1054159.00,560770.00,707230.00,NA,60911.00,2383070.00
1996,MT,Full-Service Providers,243341.00,181896.00,207819.00,NA,19553.00,652609.00
1996,NC,Full-Service Providers,3348297.00,1959078.00,1633757.00,NA,133419.00,7074551.00
1996,ND,Full-Service Providers,223030.00,144338.00,81426.00,NA,20703.00,469497.00
1996,NE,Full-Service Providers,486974.00,344612.00,227706.00,NA,83788.00,1143080.00
1996,NH,Full-Service Providers,460727.00,366644.00,213835.00,NA,16945.00,1058151.00
1996,NJ,Full-Service Providers,2713991.00,3111470.00,1109074.00,NA,91879.00,7026414.00
1996,NM,Full-Service Providers,386373.00,420066.00,257587.00,NA,96567.00,1160593.00
1996,NV,Full-Service Providers,519274.00,340491.00,444851.00,NA,37496.00,1342112.00
1996,NY,Full-Service Providers,5654401.00,6389811.00,1459358.00,NA,1129922.00,14633492.00
1996,OH,Full-Service Providers,3831178.00,2777827.00,3086447.00,NA,287775.00,9983227.00
1996,OK,Full-Service Providers,1160217.00,670158.00,459081.00,NA,115524.00,2404980.00
1996,OR,Full-Service Providers,984324.00,688950.00,538927.00,NA,40658.00,2252859.00
1996,PA,Full-Service Providers,4247796.00,2952313.00,2799681.00,NA,155210.00,10155000.00
1996,RI,Full-Service Providers,292848.00,264499.00,115005.00,NA,19547.00,691899.00
1996,SC,Full-Service Providers,1688342.00,927659.00,1134724.00,NA,50871.00,3801596.00
1996,SD,Full-Service Providers,239968.00,143082.00,79452.00,NA,15869.00,478371.00
1996,TN,Full-Service Providers,2078304.00,368649.00,2067419.00,NA,79336.00,4593708.00
1996,TX,Full-Service Providers,7739870.00,4756418.00,3841763.00,NA,812653.00,17150704.00
1996,UT,Full-Service Providers,381360.00,348782.00,283251.00,NA,35862.00,1049255.00
1996,VA,Full-Service Providers,2632866.00,1450684.00,758728.00,NA,491910.00,5334188.00
1996,VT,Full-Service Providers,220572.00,167240.00,116547.00,NA,6159.00,510518.00
1996,WA,Full-Service Providers,1611706.00,1047268.00,863254.00,NA,142413.00,3664641.00
1996,WI,Full-Service Providers,1284813.00,875851.00,872553.00,NA,51226.00,3084443.00
1996,WV,Full-Service Providers,591591.00,339044.00,422723.00,NA,8668.00,1362026.00
1996,WY,Full-Service Providers,123879.00,123260.00,237481.00,NA,9944.00,494564.00
1996,US,Full-Service Providers,90501156.00,67826638.00,47385427.00,NA,6741353.00,212454574.00
1996,,Restructured Retail Service Providers,2000.00,2000.00,151000.00,NA,0.00,154000.00
1996,US,Restructured Retail Service Providers,2000.00,2000.00,151000.00,NA,0.00,154000.00
1996,,Energy-Only Providers,2000.00,2000.00,151000.00,NA,0.00,154000.00
1996,US,Energy-Only Providers,2000.00,2000.00,151000.00,NA,0.00,154000.00
1995,AK,Total Electric Industry,192455.00,209898.00,45795.00,NA,22868.00,471016.00
1995,AL,Total Electric Industry,1630854.00,826558.00,1331891.00,NA,41234.00,3830537.00
1995,AR,Total Electric Industry,991356.00,487814.00,653278.00,NA,41550.00,2173998.00
1995,AZ,Total Electric Industry,1639522.00,1312825.00,630937.00,NA,117087.00,3700371.00
1995,CA,Total Electric Industry,7983349.00,8485241.00,4225930.00,NA,375525.00,21070045.00
1995,CO,Total Electric Industry,838964.00,815153.00,438281.00,NA,69596.00,2161994.00
1995,CT,Total Electric Industry,1286230.00,1128914.00,469364.00,NA,53231.00,2937739.00
1995,DC,Total Electric Industry,122632.00,577500.00,11432.00,NA,23164.00,734728.00
1995,DE,Total Electric Industry,287845.00,201228.00,165608.00,NA,6914.00,661595.00
1995,FL,Total Electric Industry,6711297.00,3838427.00,849526.00,NA,346171.00,11745421.00
1995,GA,Total Electric Industry,2811067.00,2031156.00,1422681.00,NA,98464.00,6363368.00
