year,state,state_po,candidate,party_simplified,writein,candidate_votes,total_votes
2000,UTAH,UT,"PHILLIPS, HOWARD",OTHER,FALSE,2709,770754
2000,UTAH,UT,"HAGELIN, JOHN",OTHER,FALSE,763,770754
2000,UTAH,UT,"HARRIS, JAMES",OTHER,FALSE,186,770754
2000,UTAH,UT,,OTHER,FALSE,161,770754
2000,UTAH,UT,,OTHER,TRUE,1,770754
2000,VERMONT,VT,"GORE, AL",DEMOCRAT,FALSE,149022,294308
2000,VERMONT,VT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,119775,294308
2000,VERMONT,VT,"NADER, RALPH",OTHER,FALSE,20374,294308
2000,VERMONT,VT,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2192,294308
2000,VERMONT,VT,"DENNIS """"DENNY"""", LANE",OTHER,FALSE,1044,294308
2000,VERMONT,VT,"BROWNE, HARRY",LIBERTARIAN,FALSE,784,294308
2000,VERMONT,VT,,OTHER,TRUE,514,294308
2000,VERMONT,VT,"HAGELIN, JOHN",OTHER,FALSE,219,294308
2000,VERMONT,VT,"MCREYNOLDS, DAVID",OTHER,FALSE,161,294308
2000,VERMONT,VT,"PHILLIPS, HOWARD",OTHER,FALSE,153,294308
2000,VERMONT,VT,"HARRIS, JAMES",OTHER,FALSE,70,294308
2000,VIRGINIA,VA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1437490,2739447
2000,VIRGINIA,VA,"GORE, AL",DEMOCRAT,FALSE,1217290,2739447
2000,VIRGINIA,VA,"NADER, RALPH",OTHER,FALSE,59398,2739447
2000,VIRGINIA,VA,"BROWNE, HARRY",LIBERTARIAN,FALSE,15198,2739447
2000,VIRGINIA,VA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,5455,2739447
2000,VIRGINIA,VA,,OTHER,TRUE,2807,2739447
2000,VIRGINIA,VA,"PHILLIPS, HOWARD",OTHER,FALSE,1809,2739447
2000,WASHINGTON,WA,"GORE, AL",DEMOCRAT,FALSE,1247652,2487433
2000,WASHINGTON,WA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1108864,2487433
2000,WASHINGTON,WA,"NADER, RALPH",OTHER,FALSE,103002,2487433
2000,WASHINGTON,WA,"BROWNE, HARRY",LIBERTARIAN,FALSE,13135,2487433
2000,WASHINGTON,WA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,7171,2487433
2000,WASHINGTON,WA,"HAGELIN, JOHN",OTHER,FALSE,2927,2487433
2000,WASHINGTON,WA,"PHILLIPS, HOWARD",OTHER,FALSE,1989,2487433
2000,WASHINGTON,WA,"MOOREHEAD, MONICA",OTHER,FALSE,1729,2487433
2000,WASHINGTON,WA,"MCREYNOLDS, DAVID",OTHER,FALSE,660,2487433
2000,WASHINGTON,WA,"HARRIS, JAMES",OTHER,FALSE,304,2487433
2000,WEST VIRGINIA,WV,"BUSH, GEORGE W.",REPUBLICAN,FALSE,336475,648124
2000,WEST VIRGINIA,WV,"GORE, AL",DEMOCRAT,FALSE,295497,648124
2000,WEST VIRGINIA,WV,"NADER, RALPH",OTHER,FALSE,10680,648124
2000,WEST VIRGINIA,WV,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,3169,648124
2000,WEST VIRGINIA,WV,"BROWNE, HARRY",LIBERTARIAN,FALSE,1912,648124
2000,WEST VIRGINIA,WV,"HAGELIN, JOHN",OTHER,FALSE,367,648124
2000,WEST VIRGINIA,WV,,OTHER,TRUE,24,648124
2000,WISCONSIN,WI,"GORE, AL",DEMOCRAT,FALSE,1242987,2598607
2000,WISCONSIN,WI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1237279,2598607
2000,WISCONSIN,WI,"NADER, RALPH",OTHER,FALSE,94070,2598607
2000,WISCONSIN,WI,,OTHER,FALSE,13693,2598607
2000,WISCONSIN,WI,"BROWNE, HARRY",LIBERTARIAN,FALSE,6640,2598607
2000,WISCONSIN,WI,,OTHER,FALSE,2042,2598607
2000,WISCONSIN,WI,SCATTERING,OTHER,FALSE,1896,2598607
2000,WYOMING,WY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,147947,213726
2000,WYOMING,WY,"GORE, AL",DEMOCRAT,FALSE,60481,213726
2000,WYOMING,WY,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2724,213726
2000,WYOMING,WY,"BROWNE, HARRY",LIBERTARIAN,FALSE,1443,213726
2000,WYOMING,WY,"PHILLIPS, HOWARD",OTHER,FALSE,720,213726
2000,WYOMING,WY,"HAGELIN, JOHN",OTHER,FALSE,411,213726
2004,ALABAMA,AL,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1176394,1883415
2004,ALABAMA,AL,"KERRY, JOHN",DEMOCRAT,FALSE,693933,1883415
2004,ALABAMA,AL,OTHER,OTHER,FALSE,12190,1883415
2004,ALABAMA,AL,OTHER,OTHER,TRUE,898,1883415
2004,ALASKA,AK,"BUSH, GEORGE W.",REPUBLICAN,FALSE,190889,312598
2004,ALASKA,AK,"KERRY, JOHN",DEMOCRAT,FALSE,111025,312598
2004,ALASKA,AK,"NADER, RALPH",OTHER,FALSE,5069,312598
2004,ALASKA,AK,"PEROUTKA, MICHAEL",OTHER,FALSE,2092,312598
2004,ALASKA,AK,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1675,312598
2004,ALASKA,AK,"COBB, DAVID",OTHER,FALSE,1058,312598
2004,ALASKA,AK,OTHER,OTHER,TRUE,790,312598
2004,ARIZONA,AZ,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1104294,2012585
2004,ARIZONA,AZ,"KERRY, JOHN",DEMOCRAT,FALSE,893524,2012585
2004,ARIZONA,AZ,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11856,2012585
2004,ARIZONA,AZ,OTHER,OTHER,TRUE,2911,2012585
2004,ARKANSAS,AR,"BUSH, GEORGE W.",REPUBLICAN,FALSE,572898,1054945
2004,ARKANSAS,AR,"KERRY, JOHN",DEMOCRAT,FALSE,469953,1054945
2004,ARKANSAS,AR,"NADER, RALPH",OTHER,FALSE,6171,1054945
2004,ARKANSAS,AR,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2352,1054945
2004,ARKANSAS,AR,"PEROUTKA, MICHAEL",OTHER,FALSE,2083,1054945
2004,ARKANSAS,AR,"COBB, DAVID",OTHER,FALSE,1488,1054945
2004,CALIFORNIA,CA,"KERRY, JOHN",DEMOCRAT,FALSE,6745485,12421353
2004,CALIFORNIA,CA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,5509826,12421353
2004,CALIFORNIA,CA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,50165,12421353
2004,CALIFORNIA,CA,"COBB, DAVID",OTHER,FALSE,40771,12421353
2004,CALIFORNIA,CA,"PELTIER, LEONARD",OTHER,FALSE,27607,12421353
2004,CALIFORNIA,CA,"PEROUTKA, MICHAEL",OTHER,FALSE,26645,12421353
2004,CALIFORNIA,CA,OTHER,OTHER,TRUE,20854,12421353
2004,COLORADO,CO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1101255,2129630
2004,COLORADO,CO,"KERRY, JOHN",DEMOCRAT,FALSE,1001732,2129630
2004,COLORADO,CO,"NADER, RALPH",OTHER,FALSE,12718,2129630
2004,COLORADO,CO,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,7664,2129630
2004,COLORADO,CO,"PEROUTKA, MICHAEL",OTHER,FALSE,2562,2129630
2004,COLORADO,CO,"COBB, DAVID",OTHER,FALSE,1591,2129630
2004,COLORADO,CO,"ANDRESS, STANFORD",OTHER,FALSE,804,2129630
2004,COLORADO,CO,"AMONDSON, GENE",OTHER,FALSE,378,2129630
2004,COLORADO,CO,"VAN AUKEN, BILL",OTHER,FALSE,329,2129630
2004,COLORADO,CO,"CALERO, ROGER",OTHER,FALSE,241,2129630
2004,COLORADO,CO,"BROWN, WALT",OTHER,FALSE,216,2129630
2004,COLORADO,CO,"DODGE, EARL",OTHER,FALSE,140,2129630
2004,CONNECTICUT,CT,"KERRY, JOHN",DEMOCRAT,FALSE,857488,1578769
2004,CONNECTICUT,CT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,693826,1578769
2004,CONNECTICUT,CT,"NADER, RALPH",OTHER,FALSE,12969,1578769
2004,CONNECTICUT,CT,"COBB, DAVID",OTHER,FALSE,9564,1578769
2004,CONNECTICUT,CT,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3367,1578769
2004,CONNECTICUT,CT,"PEROUTKA, MICHAEL",OTHER,FALSE,1543,1578769
2004,CONNECTICUT,CT,"CALERO, ROGER",OTHER,TRUE,12,1578769
2004,DELAWARE,DE,"KERRY, JOHN",DEMOCRAT,FALSE,200152,375190
2004,DELAWARE,DE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,171660,375190
2004,DELAWARE,DE,"NADER, RALPH",OTHER,FALSE,2153,375190
2004,DELAWARE,DE,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,586,375190
2004,DELAWARE,DE,"PEROUTKA, MICHAEL",OTHER,FALSE,289,375190
2004,DELAWARE,DE,"COBB, DAVID",OTHER,FALSE,250,375190
2004,DELAWARE,DE,"BROWN, WALT",OTHER,FALSE,100,375190
2004,DISTRICT OF COLUMBIA,DC,"KERRY, JOHN",DEMOCRAT,FALSE,202970,227586
2004,DISTRICT OF COLUMBIA,DC,"BUSH, GEORGE W.",REPUBLICAN,FALSE,21256,227586
2004,DISTRICT OF COLUMBIA,DC,"NADER, RALPH",OTHER,FALSE,1485,227586
2004,DISTRICT OF COLUMBIA,DC,"COBB, DAVID",OTHER,FALSE,737,227586
2004,DISTRICT OF COLUMBIA,DC,OTHERS,OTHER,TRUE,506,227586
2004,DISTRICT OF COLUMBIA,DC,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,502,227586
2004,DISTRICT OF COLUMBIA,DC,"CALERO, ROGER",OTHER,FALSE,130,227586
2004,FLORIDA,FL,"BUSH, GEORGE W.",REPUBLICAN,FALSE,3964522,7609810
2004,FLORIDA,FL,"KERRY, JOHN",DEMOCRAT,FALSE,3583544,7609810
2004,FLORIDA,FL,"NADER, RALPH",OTHER,FALSE,32971,7609810
2004,FLORIDA,FL,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11996,7609810
2004,FLORIDA,FL,"PEROUTKA, MICHAEL",OTHER,FALSE,6626,7609810
2004,FLORIDA,FL,"COBB, DAVID",OTHER,FALSE,3917,7609810
2004,FLORIDA,FL,"BROWN, WALT",OTHER,FALSE,3502,7609810
2004,FLORIDA,FL,"CALERO, ROGER",OTHER,FALSE,2732,7609810
2004,GEORGIA,GA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1914254,3301875
2004,GEORGIA,GA,"KERRY, JOHN",DEMOCRAT,FALSE,1366149,3301875
2004,GEORGIA,GA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,18387,3301875
2004,GEORGIA,GA,OTHER,OTHER,TRUE,3085,3301875
2004,HAWAII,HI,"KERRY, JOHN",DEMOCRAT,FALSE,231708,429013
2004,HAWAII,HI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,194191,429013
2004,HAWAII,HI,"COBB, DAVID",OTHER,FALSE,1737,429013
2004,HAWAII,HI,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1377,429013
2004,IDAHO,ID,"BUSH, GEORGE W.",REPUBLICAN,FALSE,409235,598376
2004,IDAHO,ID,"KERRY, JOHN",DEMOCRAT,FALSE,181098,598376
2004,IDAHO,ID,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3844,598376
2004,IDAHO,ID,"PEROUTKA, MICHAEL",OTHER,FALSE,3084,598376
2004,IDAHO,ID,"NADER, RALPH",OTHER,FALSE,1115,598376
2004,ILLINOIS,IL,"KERRY, JOHN",DEMOCRAT,FALSE,2891550,5274322
2004,ILLINOIS,IL,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2345946,5274322
2004,ILLINOIS,IL,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,32442,5274322
2004,ILLINOIS,IL,OTHER,OTHER,TRUE,4384,5274322
2004,INDIANA,IN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1479438,2468002
2004,INDIANA,IN,"KERRY, JOHN",DEMOCRAT,FALSE,969011,2468002
2004,INDIANA,IN,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,18058,2468002
2004,INDIANA,IN,OTHER,OTHER,TRUE,1495,2468002
2004,IOWA,IA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,751957,1506908
2004,IOWA,IA,"KERRY, JOHN",DEMOCRAT,FALSE,741898,1506908
2004,IOWA,IA,OTHER,OTHER,FALSE,6149,1506908
2004,IOWA,IA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2992,1506908
2004,IOWA,IA,"PEROUTKA, MICHAEL",OTHER,FALSE,1304,1506908
2004,IOWA,IA,"COBB, DAVID",OTHER,FALSE,1141,1506908
2004,IOWA,IA,OTHER,OTHER,TRUE,1094,1506908
2004,IOWA,IA,"CALERO, ROGER",OTHER,FALSE,373,1506908
2004,KANSAS,KS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,736456,1187756
2004,KANSAS,KS,"KERRY, JOHN",DEMOCRAT,FALSE,434993,1187756
2004,KANSAS,KS,"NADER, RALPH",OTHER,FALSE,9348,1187756
2004,KANSAS,KS,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,4013,1187756
2004,KANSAS,KS,"PEROUTKA, MICHAEL",OTHER,FALSE,2899,1187756
2004,KANSAS,KS,OTHER,OTHER,TRUE,47,1187756
2004,KENTUCKY,KY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1069439,1795882
2004,KENTUCKY,KY,"KERRY, JOHN",DEMOCRAT,FALSE,712733,1795882
2004,KENTUCKY,KY,"NADER, RALPH",OTHER,FALSE,8856,1795882
2004,KENTUCKY,KY,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2619,1795882
2004,KENTUCKY,KY,"PEROUTKA, MICHAEL",OTHER,FALSE,2213,1795882
2004,KENTUCKY,KY,OTHER,OTHER,TRUE,22,1795882
2004,LOUISIANA,LA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1102169,1943106
2004,LOUISIANA,LA,"KERRY, JOHN",DEMOCRAT,FALSE,820299,1943106
2004,LOUISIANA,LA,"NADER, RALPH",OTHER,FALSE,7032,1943106
2004,LOUISIANA,LA,"PEROUTKA, MICHAEL",OTHER,FALSE,5203,1943106
2004,LOUISIANA,LA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2781,1943106
2004,LOUISIANA,LA,"BROWN, WALT",OTHER,FALSE,1795,1943106
2004,LOUISIANA,LA,"AMONDSON, GENE",OTHER,FALSE,1566,1943106
2004,LOUISIANA,LA,"COBB, DAVID",OTHER,FALSE,1276,1943106
2004,LOUISIANA,LA,"CALERO, ROGER",OTHER,FALSE,985,1943106
2004,MAINE,ME,"KERRY, JOHN",DEMOCRAT,FALSE,396842,740752
2004,MAINE,ME,"BUSH, GEORGE W.",REPUBLICAN,FALSE,330201,740752
2004,MAINE,ME,"THE BETTER LIFE,",OTHER,FALSE,8069,740752
2004,MAINE,ME,"COBB, DAVID",OTHER,FALSE,2936,740752
2004,MAINE,ME,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1965,740752
2004,MAINE,ME,"PEROUTKA, MICHAEL",OTHER,FALSE,735,740752
2004,MAINE,ME,BLANK VOTE/SCATTERING,OTHER,FALSE,4,740752
2004,MARYLAND,MD,"KERRY, JOHN",DEMOCRAT,FALSE,1334493,2384238
2004,MARYLAND,MD,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1024703,2384238
2004,MARYLAND,MD,"NADER, RALPH",OTHER,FALSE,11854,2384238
2004,MARYLAND,MD,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,6094,2384238
2004,MARYLAND,MD,"COBB, DAVID",OTHER,FALSE,3632,2384238
2004,MARYLAND,MD,"PEROUTKA, MICHAEL",OTHER,FALSE,3421,2384238
2004,MARYLAND,MD,OTHER,OTHER,TRUE,34,2384238
2004,MARYLAND,MD,OTHER,DEMOCRAT,TRUE,7,2384238
2004,MASSACHUSETTS,MA,"KERRY, JOHN",DEMOCRAT,FALSE,1803800,2927455
2004,MASSACHUSETTS,MA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1071109,2927455
2004,MASSACHUSETTS,MA,BLANK VOTE/SCATTERING,OTHER,FALSE,15067,2927455
2004,MASSACHUSETTS,MA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,15022,2927455
2004,MASSACHUSETTS,MA,"COBB, DAVID",OTHER,FALSE,10623,2927455
2004,MASSACHUSETTS,MA,OTHER,OTHER,FALSE,7028,2927455
2004,MASSACHUSETTS,MA,"NADER, RALPH",OTHER,TRUE,4806,2927455
2004,MICHIGAN,MI,"KERRY, JOHN",DEMOCRAT,FALSE,2479183,4839252
2004,MICHIGAN,MI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2313746,4839252
2004,MICHIGAN,MI,"NADER, RALPH",OTHER,FALSE,24035,4839252
2004,MICHIGAN,MI,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,10552,4839252
2004,MICHIGAN,MI,"COBB, DAVID",OTHER,FALSE,5325,4839252
2004,MICHIGAN,MI,"PEROUTKA, MICHAEL",OTHER,FALSE,4980,4839252
2004,MICHIGAN,MI,"BROWN, WALT",OTHER,FALSE,1431,4839252
2004,MINNESOTA,MN,"KERRY, JOHN",DEMOCRAT,FALSE,1445014,2828387
2004,MINNESOTA,MN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1346695,2828387
2004,MINNESOTA,MN,"NADER, RALPH",OTHER,FALSE,18683,2828387
2004,MINNESOTA,MN,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,4639,2828387
2004,MINNESOTA,MN,"COBB, DAVID",OTHER,FALSE,4408,2828387
2004,MINNESOTA,MN,"PEROUTKA, MICHAEL",OTHER,FALSE,3074,2828387
2004,MINNESOTA,MN,OTHER,OTHER,TRUE,2532,2828387
2004,MINNESOTA,MN,"HARENS, THOMAS",OTHER,FALSE,2387,2828387
2004,MINNESOTA,MN,"VAN AUKEN, BILL",OTHER,FALSE,539,2828387
2004,MINNESOTA,MN,"CALERO, ROGER",OTHER,FALSE,416,2828387
2004,MISSISSIPPI,MS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,672660,1139824
2004,MISSISSIPPI,MS,"KERRY, JOHN",DEMOCRAT,FALSE,457766,1139824
2004,MISSISSIPPI,MS,"NADER, RALPH",OTHER,FALSE,3175,1139824
2004,MISSISSIPPI,MS,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1793,1139824
2004,MISSISSIPPI,MS,"PEROUTKA, MICHAEL",OTHER,FALSE,1758,1139824
2004,MISSISSIPPI,MS,"CALERO, ROGER",OTHER,FALSE,1599,1139824
2004,MISSISSIPPI,MS,"COBB, DAVID",OTHER,FALSE,1073,1139824
2004,MISSOURI,MO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1455713,2731364
2004,MISSOURI,MO,"KERRY, JOHN",DEMOCRAT,FALSE,1259171,2731364
2004,MISSOURI,MO,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,9831,2731364
2004,MISSOURI,MO,"PEROUTKA, MICHAEL",OTHER,FALSE,5355,2731364
2004,MISSOURI,MO,"NADER, RALPH",OTHER,TRUE,1294,2731364
2004,MONTANA,MT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,266063,450434
2004,MONTANA,MT,"KERRY, JOHN",DEMOCRAT,FALSE,173710,450434
2004,MONTANA,MT,"NADER, RALPH",OTHER,FALSE,6168,450434
2004,MONTANA,MT,"PEROUTKA, MICHAEL",OTHER,FALSE,1764,450434
2004,MONTANA,MT,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1733,450434
2004,MONTANA,MT,"COBB, DAVID",OTHER,FALSE,996,450434
2004,NEBRASKA,NE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,512814,778186
2004,NEBRASKA,NE,"KERRY, JOHN",DEMOCRAT,FALSE,254328,778186
2004,NEBRASKA,NE,"NADER, RALPH",OTHER,FALSE,5780,778186
2004,NEBRASKA,NE,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2041,778186
2004,NEBRASKA,NE,OTHER,OTHER,FALSE,1314,778186
2004,NEBRASKA,NE,"COBB, DAVID",OTHER,FALSE,978,778186
2004,NEBRASKA,NE,OTHER,OTHER,TRUE,931,778186
2004,NEVADA,NV,"BUSH, GEORGE W.",REPUBLICAN,FALSE,418690,829587
2004,NEVADA,NV,"KERRY, JOHN",DEMOCRAT,FALSE,397190,829587
2004,NEVADA,NV,"NADER, RALPH",OTHER,FALSE,4838,829587
2004,NEVADA,NV,OTHER,OTHER,FALSE,3688,829587
2004,NEVADA,NV,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3176,829587
2004,NEVADA,NV,"PEROUTKA, MICHAEL",OTHER,FALSE,1152,829587
2004,NEVADA,NV,"COBB, DAVID",OTHER,FALSE,853,829587
2004,NEW HAMPSHIRE,NH,"KERRY, JOHN",DEMOCRAT,FALSE,340511,678287
2004,NEW HAMPSHIRE,NH,"BUSH, GEORGE W.",REPUBLICAN,FALSE,331237,678287
2004,NEW HAMPSHIRE,NH,"NADER, RALPH",OTHER,FALSE,4479,678287
2004,NEW HAMPSHIRE,NH,OTHER,OTHER,FALSE,1095,678287
2004,NEW HAMPSHIRE,NH,OTHER,OTHER,TRUE,965,678287
2004,NEW JERSEY,NJ,"KERRY, JOHN",DEMOCRAT,FALSE,1911430,3611691
2004,NEW JERSEY,NJ,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1670003,3611691
2004,NEW JERSEY,NJ,OTHER,OTHER,FALSE,30258,3611691
2004,NEW MEXICO,NM,"BUSH, GEORGE W.",REPUBLICAN,FALSE,376930,756304
2004,NEW MEXICO,NM,"KERRY, JOHN",DEMOCRAT,FALSE,370942,756304
2004,NEW MEXICO,NM,"NADER, RALPH",OTHER,FALSE,4053,756304
2004,NEW MEXICO,NM,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2382,756304
2004,NEW MEXICO,NM,"COBB, DAVID",OTHER,FALSE,1226,756304
2004,NEW MEXICO,NM,"PEROUTKA, MICHAEL",OTHER,FALSE,771,756304
2004,NEW YORK,NY,"KERRY, JOHN",DEMOCRAT,FALSE,4180755,7448266
2004,NEW YORK,NY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2806993,7448266
2004,NEW YORK,NY,"BUSH, GEORGE W.",OTHER,FALSE,155574,7448266
2004,NEW YORK,NY,"KERRY, JOHN",OTHER,FALSE,133525,7448266
2004,NEW YORK,NY,"NADER, RALPH",OTHER,FALSE,84247,7448266
2004,NEW YORK,NY,BLANK VOTE/SCATTERING,OTHER,FALSE,57230,7448266
2004,NEW YORK,NY,"NADER, RALPH",OTHER,FALSE,15626,7448266
2004,NEW YORK,NY,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11607,7448266
2004,NEW YORK,NY,"CALERO, ROGER",OTHER,FALSE,2405,7448266
2004,NEW YORK,NY,OTHER,OTHER,TRUE,304,7448266
2004,NORTH CAROLINA,NC,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1961166,3501007
2004,NORTH CAROLINA,NC,"KERRY, JOHN",DEMOCRAT,FALSE,1525849,3501007
2004,NORTH CAROLINA,NC,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11731,3501007
2004,NORTH CAROLINA,NC,OTHER,OTHER,TRUE,2261,3501007
2004,NORTH DAKOTA,ND,"BUSH, GEORGE W.",REPUBLICAN,FALSE,196651,312833
2004,NORTH DAKOTA,ND,"KERRY, JOHN",DEMOCRAT,FALSE,111052,312833
2004,NORTH DAKOTA,ND,"NADER, RALPH",OTHER,FALSE,3756,312833
2004,NORTH DAKOTA,ND,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,851,312833
2004,NORTH DAKOTA,ND,"PEROUTKA, MICHAEL",OTHER,FALSE,514,312833
2004,NORTH DAKOTA,ND,OTHER,OTHER,TRUE,9,312833
2004,OHIO,OH,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2859764,5627903
2004,OHIO,OH,"KERRY, JOHN",DEMOCRAT,FALSE,2741165,5627903
2004,OHIO,OH,OTHER,OTHER,FALSE,26616,5627903
2004,OHIO,OH,OTHER,OTHER,TRUE,358,5627903
2004,OKLAHOMA,OK,"BUSH, GEORGE W.",REPUBLICAN,FALSE,959792,1463758
2004,OKLAHOMA,OK,"KERRY, JOHN",DEMOCRAT,FALSE,503966,1463758
2004,OREGON,OR,"KERRY, JOHN",DEMOCRAT,FALSE,943163,1836782
2004,OREGON,OR,"BUSH, GEORGE W.",REPUBLICAN,FALSE,866831,1836782
2004,OREGON,OR,OTHER,OTHER,FALSE,8956,1836782
2004,OREGON,OR,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,7260,1836782
2004,OREGON,OR,"COBB, DAVID",OTHER,FALSE,5315,1836782
2004,OREGON,OR,"PEROUTKA, MICHAEL",OTHER,FALSE,5257,1836782
2004,PENNSYLVANIA,PA,"KERRY, JOHN",DEMOCRAT,FALSE,2938095,5769590
2004,PENNSYLVANIA,PA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2793847,5769590
2004,PENNSYLVANIA,PA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,21185,5769590
2004,PENNSYLVANIA,PA,"COBB, DAVID",OTHER,FALSE,6319,5769590
2004,PENNSYLVANIA,PA,"PEROUTKA, MICHAEL",OTHER,FALSE,6318,5769590
2004,PENNSYLVANIA,PA,"INDEPENDENT PARTY CANDIDATE,",OTHER,TRUE,2656,5769590
2004,PENNSYLVANIA,PA,BLANK VOTE/SCATTERING,OTHER,FALSE,1170,5769590
2004,RHODE ISLAND,RI,"KERRY, JOHN",DEMOCRAT,FALSE,259760,437134
2004,RHODE ISLAND,RI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,169046,437134
2004,RHODE ISLAND,RI,"NADER, RALPH",OTHER,FALSE,4651,437134
2004,RHODE ISLAND,RI,"COBB, DAVID",OTHER,FALSE,1333,437134
2004,RHODE ISLAND,RI,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,907,437134
2004,RHODE ISLAND,RI,NONPARTISAN,OTHER,FALSE,845,437134
2004,RHODE ISLAND,RI,"PEROUTKA, MICHAEL",OTHER,FALSE,339,437134
2004,RHODE ISLAND,RI,WORKERS WORLD,OTHER,FALSE,253,437134
2004,SOUTH CAROLINA,SC,"BUSH, GEORGE W.",REPUBLICAN,FALSE,937974,1617700
2004,SOUTH CAROLINA,SC,"KERRY, JOHN",DEMOCRAT,FALSE,661669,1617700
2004,SOUTH CAROLINA,SC,"NADER, RALPH",OTHER,FALSE,5520,1617700
2004,SOUTH CAROLINA,SC,"PEROUTKA, MICHAEL",OTHER,FALSE,5317,1617700
2004,SOUTH CAROLINA,SC,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3608,1617700
2004,SOUTH CAROLINA,SC,"BROWN, WALT",OTHER,FALSE,2124,1617700
2004,SOUTH CAROLINA,SC,"COBB, DAVID",OTHER,FALSE,1488,1617700
2004,SOUTH DAKOTA,SD,"BUSH, GEORGE W.",REPUBLICAN,FALSE,232584,388215
2004,SOUTH DAKOTA,SD,"KERRY, JOHN",DEMOCRAT,FALSE,149244,388215
2004,SOUTH DAKOTA,SD,"NADER, RALPH",OTHER,FALSE,4320,388215
2004,SOUTH DAKOTA,SD,"PEROUTKA, MICHAEL",OTHER,FALSE,1103,388215
